Text,Category
మన ప్రజలను ట్రాన్స్‌జెండర్ల ద్వారా వంచితం చేయకూడదు.,Transphobia
మన సమాజం ట్రాన్స్‌జెండర్‌లను అంగీకరించడానికి సిద్ధంగా ఉంది అని మీరు అనుకుంటున్నారా?,Transphobia
"నా గేల్ స్నేహితుడు స్వలింగ సంపర్కులు గురించి మాట్లాడటం వల్ల ఆయన మా ఇంట్లో ప్రవేశించడానికి అనుమతి లేదు.""",Homophobia
"ఆ స్వలింగ సంపర్కుడి కొట్టండి, వాడు మాకు ఆప్యాయత్వం నేర్పుతున్నాడు",Homophobia
ట్రాన్స్‌జెండర్లు నిజమైన పురుషులు లేదా మహిళలు కాదని నా అభిప్రాయం.,Transphobia
ట్రాన్స్‌జెండర్లు మానవ ప్రకృతికి వ్యతిరేకంగా ఉన్నారు.,Transphobia
స్వలింగ సంపర్కులు ప్రకృతి విరుద్ధమైనవి.,Homophobia
ట్రాన్స్‌జెండర్లు మా సమాజంలో సహజ స్థానం కలిగి ఉండరు.,Transphobia
బాబా రామ్‌దేవ్ షోలో అగ్రహీరో హంగామా..,None of the categories
"వారు మన సామాజిక వ్యవస్థను బాధిస్తున్నారు, కాబట్టి వారు మన సమాజంలో స్వీకరించబడకూడదు.",Transphobia
స్వగృహానికి వచ్చినట్లుంది,None of the categories
"మా సంప్రదాయాలు, మా సంస్కృతులను ట్రాన్స్‌జెండర్లు నాశనం చేస్తున్నారు.",Transphobia
స్వలింగ సంపర్కులు అనుసరించే వ్యక్తులు మన పరంపరాలను బాధిస్తున్నారు.,Homophobia
మరొకరిని ఉసిగొల్పొద్దు..నేరుగా నాతోనే మాట్లాడు,None of the categories
"ఆ ట్రాన్స్‌జెండర్‌కు తన మార్పులను మార్చుకోవాలని చెప్పండి, అది సహజమైనది.",Transphobia
దినకరన్‌ వర్గంపై వేటు,None of the categories
ట్రాన్స్‌జెండర్లను అనుమతించడం మనం సృష్టించే సమస్యలను పెంచుతుంది.,Transphobia
బంగ్లా సరిహద్దుల్లో నకిలీ నోట్లు తరలిస్తున్న వ్యక్తి అరెస్టు..,None of the categories
సర్కారు ఘోర వైఫల్యం,None of the categories
శ్రీనివాస క‌ల్యాణం స‌రే.. నీ క‌ల్యాణం ఎప్పుడు: నితిన్‌కు ప్ర‌శ్న‌,None of the categories
"నేను తెలుసుకోవాలని లేదు మీ స్వలింగ సంపర్కం గురించి""",Homophobia
